file,orig_split,group,label
E:\437 project\dataset\validation\fake\fake_07775_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07776_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07778_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07779_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07780_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07781_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07782_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07783_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07784_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07785_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07786_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07787_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07788_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07789_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07790_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07792_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07793_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07794_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07796_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07797_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07798_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07799_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07800_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07801_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07802_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07803_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07804_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07805_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07806_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07807_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07808_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07809_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07811_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07812_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07813_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07814_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07816_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07817_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07819_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07820_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07821_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07822_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07823_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07825_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07826_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07827_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07828_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07830_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07831_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07832_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07833_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07834_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07835_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07837_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07838_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07839_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07841_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07842_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07843_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07844_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07845_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07846_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07847_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07848_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07849_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07850_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07851_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07852_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07855_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07856_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07857_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07858_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07859_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07860_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07861_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07862_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07863_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07866_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07867_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07869_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07870_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07872_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07873_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07874_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07875_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07876_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07877_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07878_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07879_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07880_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07881_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07882_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07883_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07885_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07886_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07887_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07889_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07890_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07891_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07892_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07894_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07895_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07896_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07897_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07898_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07899_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07900_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07901_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07903_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07905_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07906_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07907_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07908_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07909_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07910_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07911_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07912_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07913_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07915_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07916_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07918_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07919_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07920_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07921_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07923_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07924_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07925_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07926_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07927_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07928_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07929_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07930_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07931_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07932_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07933_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07934_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07935_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07936_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07937_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07938_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07939_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07940_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07941_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07942_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07943_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07944_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07945_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07946_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07947_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07948_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07950_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07951_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07952_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07953_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07954_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07956_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07957_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07958_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07959_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07960_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07961_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07962_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07964_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07965_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07966_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07967_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07968_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07969_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07971_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07972_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07973_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07974_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07975_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07977_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07978_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07979_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07980_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07981_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07982_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07983_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07984_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07985_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07986_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_07987_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07988_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07989_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07990_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07991_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_07992_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07993_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_07994_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_07995_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07996_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07997_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_07999_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_08000_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_08003_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_08004_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08005_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_08006_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08007_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08008_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_08010_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08011_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_08012_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08013_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_08014_SD21.jpg,validation,fake,sd21
E:\437 project\dataset\validation\fake\fake_08015_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_08016_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_08017_SDXL.jpg,validation,fake,sdxl
E:\437 project\dataset\validation\fake\fake_08018_Midjourney.jpg,validation,fake,midjourney
E:\437 project\dataset\validation\fake\fake_08019_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_08020_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_08021_DALLE3.jpg,validation,fake,dalle3
E:\437 project\dataset\validation\fake\fake_08022_SD3.jpg,validation,fake,sd3
E:\437 project\dataset\validation\fake\fake_08023_DALLE3.jpg,validation,fake,dalle3
